id,id_genre
ts218564,4
ts217719,4
ts217719,15
ts252856,4
ts252856,9
ts187541,2
ts187541,14
ts187541,5
ts187541,13
ts187541,0
ts187541,8
ts187541,10
tm873655,2
tm845424,3
tm845424,4
ts268648,4
ts268648,11
ts222609,5
ts222609,13
ts222609,12
tm847630,14
tm847630,5
tm847630,16
tm818154,2
tm832916,5
tm832916,14
tm832916,16
tm832916,8
ts224906,5
ts224906,13
ts236033,2
ts242210,14
ts242210,5
ts242210,8
ts242210,16
tm494531,5
tm494531,2
tm494531,6
ts88076,5
ts88076,2
ts88076,14
ts88076,8
ts88076,13
ts82912,5
ts82912,16
ts82912,3
ts82912,9
tm417553,16
tm417553,2
tm417553,0
tm446625,11
tm446625,4
tm943718,13
tm943718,2
tm943718,7
tm838869,4
tm838869,6
ts221293,5
ts221293,14
ts87488,2
ts87488,7
ts87488,0
ts272134,1
ts272134,0
ts272134,14
tm814671,16
tm814671,5
tm497383,5
tm497383,9
tm497383,13
tm497383,4
tm840196,5
tm840196,9
tm840196,16
tm417392,5
tm417392,9
tm417392,17
tm417392,13
tm847805,3
tm847805,0
tm847805,2
tm847805,5
tm461366,16
tm461366,5
tm461366,15
tm461366,9
tm461366,6
tm332071,10
tm332071,16
tm332071,2
tm474618,4
tm887450,4
tm887450,3
ts236747,2
tm932609,10
tm932609,16
tm932609,5
tm814644,0
tm814644,2
tm814644,3
tm443179,13
tm443179,5
ts89291,5
ts89291,2
tm843143,5
tm843143,13
tm843143,2
tm828369,5
tm828369,7
tm835305,4
ts225430,2
ts225430,5
ts225430,14
ts225430,8
tm823459,4
tm368699,5
tm368699,16
tm368699,3
tm368699,10
ts306187,2
ts306187,7
ts237560,3
ts237560,4
ts90356,12
ts90356,5
ts88721,2
ts88721,5
ts269157,4
ts269157,3
ts121489,10
ts121489,16
ts121489,5
tm436630,16
tm436630,3
tm436630,0
tm502532,4
tm887052,17
tm887052,4
ts221851,16
ts221851,5
ts221851,3
tm498034,4
tm466255,2
ts255926,2
ts255926,5
ts255926,13
tm845437,4
ts129445,5
ts129445,9
tm935895,5
tm935895,6
tm452996,2
ts88909,12
ts256297,14
ts256297,8
ts256297,13
tm916997,2
tm916997,11
tm892081,2
ts252166,0
ts252166,3
ts252166,13
ts252166,16
ts252166,5
ts215683,0
ts215683,5
ts215683,8
ts215683,10
ts215683,13
ts215683,2
tm443186,4
ts225101,5
ts225101,2
ts225101,13
tm484989,4
tm484989,10
tm484989,6
tm453098,16
tm453098,3
tm453098,10
ts90980,2
tm824331,13
tm824331,2
ts226468,5
ts226468,13
tm423140,0
tm423140,3
tm423140,16
ts258169,12
tm464351,5
tm464351,16
tm464351,3
ts224891,5
ts224891,2
tm461829,0
tm461829,16
ts89282,5
ts89282,16
ts89282,0
ts89282,3
tm843444,5
tm843444,17
tm821789,2
tm821789,5
tm821789,9
tm820116,5
tm820116,3
ts215378,2
ts215378,5
ts215378,13
ts86165,5
ts86165,14
ts86165,16
tm849022,5
tm886464,13
tm886464,2
ts251779,16
ts251779,14
ts251779,5
ts251779,8
ts251560,5
ts251560,2
ts251560,13
ts251560,11
tm881859,4
tm881859,5
ts190462,2
ts190462,5
ts89679,5
tm368350,5
tm368350,6
ts223238,14
ts223238,5
ts223238,13
tm948607,2
tm948607,13
ts225912,0
ts225912,16
ts225912,5
ts225912,14
ts226403,12
tm470560,4
tm470560,9
tm461349,4
tm847085,5
tm847085,4
ts223192,2
ts223192,5
ts105825,3
ts105825,5
ts105825,16
ts105825,14
ts83810,14
ts83810,0
ts83810,8
ts83810,1
tm931330,4
tm931330,11
ts236725,4
tm977772,16
tm898169,5
ts106141,16
ts106141,5
ts214718,5
ts214718,2
ts236850,0
ts236850,5
tm514494,3
tm514494,16
tm514494,6
tm459789,2
tm459789,13
tm459789,0
tm459789,3
tm459789,16
ts83491,5
ts83491,16
ts83491,13
tm372035,5
tm372035,6
tm898759,16
tm898759,3
tm898759,5
ts255880,12
ts223759,3
ts223759,4
ts223759,15
tm426630,5
tm426630,3
ts219162,4
ts106536,3
ts106536,5
ts106536,16
ts82739,5
ts82739,3
ts83082,2
ts83082,5
ts83082,14
ts250871,3
ts250871,4
ts88744,4
ts88744,15
ts88744,2
ts88744,6
tm858416,5
tm858416,16
tm453903,5
tm453903,13
tm453903,6
tm973536,2
ts224907,2
ts224907,5
ts224907,13
ts224907,0
tm855827,2
tm918701,10
tm918701,16
tm918701,5
tm918701,6
ts87986,5
ts87986,11
ts87986,2
tm355413,16
tm355413,5
tm355413,0
tm355413,3
tm498803,0
tm498803,2
tm498803,3
tm498803,5
tm498803,16
ts219080,17
ts219080,5
ts219080,3
ts219080,16
tm947555,2
tm845512,5
tm824559,3
tm824559,4
ts268799,14
ts268799,5
ts218176,2
ts218176,7
ts226617,4
ts226617,3
ts226617,5
tm833638,16
tm833638,3
tm833638,5
tm833638,10
tm439163,10
tm439163,16
tm439163,5
tm894619,2
tm894619,5
tm894619,7
tm470378,11
tm470378,4
ts221151,4
tm450462,5
tm450462,0
tm863890,5
tm863890,2
tm464527,4
tm464527,3
tm464527,11
tm952590,16
tm952590,14
tm952590,5
tm952590,10
tm838687,2
tm838687,4
tm838687,5
tm838687,13
tm819107,2
ts223456,4
tm458363,5
tm845532,4
ts225379,5
ts225379,16
ts225379,3
ts224859,4
ts224859,3
ts254817,3
ts254817,4
tm826875,2
ts236332,4
tm417416,5
tm417416,13
ts213544,2
ts213544,5
ts213544,9
ts213544,13
ts251929,12
tm880059,5
tm457856,4
tm457856,11
ts236501,5
ts236501,2
ts236501,13
ts225867,5
tm418847,10
tm418847,5
tm418847,16
tm418847,14
tm418847,6
ts268551,5
ts268551,13
ts85398,4
tm459512,2
tm459512,5
tm459512,13
tm848995,8
tm848995,7
tm890674,4
ts252318,12
tm918962,1
tm918962,7
tm918962,14
tm918962,4
tm918962,2
tm898262,5
tm898262,9
tm898262,16
tm898262,10
tm898262,0
ts89182,5
ts89182,2
ts89182,10
ts89182,16
tm850723,1
tm850723,16
tm850723,0
tm850723,3
tm850723,5
tm850723,14
tm933826,5
tm933826,2
ts286390,5
ts286390,2
tm912373,2
ts215012,7
ts215012,8
ts215012,14
ts215012,1
ts215012,0
ts215012,2
tm821143,5
tm821143,11
tm821143,4
tm810423,2
ts252015,2
ts252015,7
tm467299,2
tm925225,5
tm925225,10
ts83657,14
ts83657,10
ts83657,5
ts83657,8
tm917999,2
ts225716,2
ts225716,7
ts225460,5
ts225460,16
ts225460,3
tm554944,2
tm554944,13
tm483602,5
tm483602,0
tm483602,3
tm483602,13
tm483602,16
ts84663,2
ts84663,5
tm847629,4
tm847629,11
tm986700,16
tm986700,2
tm986700,5
tm986700,3
ts86365,1
ts86365,2
ts86365,5
ts86365,7
tm840438,2
tm853783,4
tm448792,16
tm448792,0
tm448792,3
tm448792,14
tm813936,2
ts269740,5
ts269740,2
tm446176,4
ts254045,2
tm981451,2
ts90937,5
tm893480,0
tm893480,14
tm893480,16
tm893480,3
tm879609,4
tm475783,2
ts106126,5
ts106126,9
ts236769,4
tm461907,10
tm845496,4
tm845496,9
tm910612,8
tm910612,2
tm910612,7
tm452900,4
tm452900,5
ts218888,0
ts218888,1
ts218888,14
ts218888,2
ts218888,8
tm822246,5
tm822246,2
tm818502,2
tm818502,5
tm818502,6
tm816992,8
tm816992,0
ts89048,5
tm840761,7
tm840761,13
tm840761,2
tm845370,4
ts218890,0
ts218890,14
ts218890,1
ts218890,8
tm886087,5
tm465231,2
tm844497,4
tm442199,14
tm442199,17
tm442199,0
tm810642,13
tm810642,2
tm810642,5
ts254293,12
tm452867,5
tm452867,16
tm452867,3
tm452867,0
tm452929,2
tm452929,6
tm458893,13
tm458893,2
tm458893,6
tm938227,2
tm938227,11
tm938227,7
ts222802,14
ts222802,0
ts222802,2
ts222802,5
ts222802,8
ts222802,13
tm938466,4
tm938466,6
tm824477,14
tm824477,13
tm824477,1
tm824477,2
tm824477,7
tm824477,8
ts251512,4
ts219561,4
ts104840,11
ts104840,3
ts104840,5
ts104840,4
ts104840,12
ts90621,2
ts90621,5
ts87680,5
tm452574,2
tm452574,4
ts89881,2
tm452578,2
tm423624,5
tm423624,2
tm423624,3
tm423624,13
ts88485,1
ts88485,0
ts88485,7
ts88485,2
ts88485,5
ts88485,13
ts88485,8
ts91125,17
ts222367,5
tm947446,5
tm849003,0
tm849003,8
tm849003,16
ts88146,4
ts88146,2
tm428557,5
tm428557,2
tm428557,3
tm428557,9
tm444564,16
tm444564,2
tm444564,13
ts223895,14
ts223895,2
ts223895,5
ts223895,8
tm443615,16
tm443615,5
tm443615,13
tm885860,2
tm426983,5
tm426983,6
ts188991,3
ts188991,5
ts188991,16
ts87364,4
ts87364,3
ts87364,9
tm678022,2
tm678022,5
tm678022,11
tm678022,13
tm919869,3
tm919869,13
tm919869,5
ts284800,5
ts284800,3
ts284800,16
tm420181,4
tm826368,5
ts251119,5
ts251119,13
ts251119,15
tm475162,5
tm444017,3
tm444017,5
tm444017,16
tm470597,4
tm470597,15
ts269690,2
ts113748,2
ts113748,7
ts113748,8
ts113748,1
ts113748,0
ts213071,16
ts213071,5
tm857921,5
ts93611,5
ts93611,8
ts93611,10
ts93611,14
tm464212,4
tm464212,15
tm1028083,5
ts257301,12
ts262778,0
ts262778,7
ts262778,8
ts262778,1
tm840208,2
ts216513,2
ts216513,5
ts216513,7
ts216513,8
ts216513,0
ts89075,5
ts89075,2
ts89075,13
ts243256,2
ts243256,5
ts221653,14
ts221653,2
ts221653,1
tm918894,4
tm918894,15
tm447439,5
tm447439,6
tm462277,16
tm462277,0
tm462277,5
ts224072,5
ts224072,9
tm499985,16
tm499985,5
tm811971,4
ts79695,5
ts79695,3
ts79695,11
tm934040,16
tm934040,4
tm934040,3
tm285317,14
tm285317,5
tm285317,13
ts83107,5
ts83107,14
ts83107,10
ts82851,5
ts82851,16
ts223308,2
ts105047,5
ts105047,14
ts105047,16
tm447520,2
ts216493,5
ts216493,2
ts237773,5
ts237773,16
ts237773,14
ts218986,5
tm826563,2
ts218803,4
ts218803,12
ts222455,4
ts222455,3
ts222455,9
tm474263,2
tm474263,11
ts101408,16
ts101408,3
ts101408,5
ts87599,5
ts87599,13
ts91039,4
tm474061,2
tm474061,0
tm474061,7
ts251587,5
ts251587,3
tm451852,16
tm451852,5
tm451852,8
tm451852,10
tm814894,4
tm814894,11
ts222838,12
tm945168,4
tm945168,9
tm457296,2
tm419425,16
tm419425,5
tm419425,3
tm419425,6
ts90648,5
tm837756,5
tm844208,4
tm471967,16
tm471967,9
tm471967,5
tm471967,3
tm834230,16
tm834230,6
tm836638,2
tm836638,8
tm836638,5
tm839761,5
tm888080,0
tm888080,3
tm888080,16
tm888080,14
tm888080,5
tm897771,4
tm461726,4
ts217045,1
ts217045,0
ts217045,14
ts215166,0
ts215166,3
ts215166,5
ts90645,0
ts90645,5
ts90645,13
ts90645,16
tm857399,2
tm857399,4
tm840224,2
tm886214,16
tm886214,3
tm886214,5
tm810836,8
tm810836,5
tm471922,5
tm471922,2
tm471922,6
tm917846,5
tm468724,4
ts225410,5
ts225410,4
tm472961,4
ts271247,1
ts271247,0
ts271247,7
ts271247,2
tm462611,2
tm462611,13
tm358666,2
tm358666,5
tm358666,6
tm943790,5
tm943790,17
tm943790,13
tm820190,16
tm820190,0
tm820190,10
tm820190,5
tm469193,8
tm469193,16
tm469193,5
tm469193,13
ts221365,5
tm469399,13
tm469399,5
tm469399,11
ts87473,14
ts87473,1
ts87473,13
ts87473,0
ts87473,5
ts87473,10
ts225718,5
ts225718,0
ts225718,8
ts225718,16
tm460259,16
tm460259,5
tm998899,5
tm889200,5
tm475501,2
ts269073,12
ts269073,13
ts269073,4
tm818499,10
tm818499,13
ts223404,5
ts223404,2
ts223404,13
ts86946,14
ts86946,13
tm885845,4
tm912400,2
tm927286,4
ts89014,1
ts89014,2
ts89014,7
ts89014,8
ts89014,14
ts89014,5
ts89014,0
tm836662,7
tm836662,15
ts221366,16
ts221366,5
tm375446,2
tm375446,0
tm375446,6
tm948916,16
tm948916,7
tm948916,8
tm948916,5
tm948916,10
tm948916,6
ts251067,2
ts251067,5
ts251067,7
tm457410,2
tm457410,5
tm844642,2
tm490222,5
tm490222,2
tm974366,8
tm974366,0
tm974366,7
tm974366,2
tm974366,5
tm452573,2
tm452573,4
tm944331,11
tm944331,4
tm950808,5
tm813695,5
tm813695,13
ts217389,5
ts217389,2
tm885775,2
tm885775,13
tm885775,14
ts59542,5
ts59542,2
ts255809,3
ts255809,4
tm856375,16
tm856375,0
tm828326,4
tm450095,5
tm426634,5
tm1172010,
tm893874,3
tm893874,16
tm893874,5
ts220751,7
ts220751,14
ts220751,1
ts220751,2
ts220751,0
ts217891,0
ts217891,14
ts217891,1
ts217891,8
tm835512,0
tm835512,2
tm835512,7
tm835512,1
tm493511,5
tm493511,13
tm493511,7
tm855535,5
tm855535,6
tm877681,2
ts241248,7
ts241248,2
ts241248,1
ts89895,1
ts89895,2
ts89895,7
ts89895,8
ts88841,14
ts88841,2
ts88841,5
ts88841,8
ts314529,
tm432022,8
tm432022,5
tm432022,1
tm432022,13
tm458326,5
tm458326,15
tm975398,16
tm975398,2
tm975398,3
ts236653,12
ts225162,4
ts225162,12
ts227385,14
ts227385,0
tm889390,11
tm889390,4
tm449594,5
tm449594,6
ts223242,5
ts223242,13
ts223242,2
tm469991,5
tm469991,8
tm469991,13
tm469991,1
tm469991,6
ts88271,4
tm421560,2
tm421560,5
tm421560,11
tm421560,7
ts251616,12
ts251616,11
tm446581,4
tm446581,9
ts269501,4
ts269501,11
tm862830,2
tm862830,13
ts236091,5
ts236091,2
ts236091,7
ts236091,13
tm852207,4
tm414285,4
tm414285,3
tm414285,16
tm414285,5
tm918853,5
tm978401,5
tm978401,0
tm825952,2
ts100354,3
ts100354,5
ts100354,9
ts100354,15
tm832843,2
tm845020,2
tm845020,4
ts236051,4
ts236051,15
ts104168,0
ts104168,5
ts242244,14
ts242244,1
ts242244,0
ts242244,5
tm306301,10
tm306301,16
ts225377,5
ts225377,13
ts225377,2
tm916008,4
tm916008,11
ts216698,12
tm946801,5
tm946801,2
ts222325,4
tm446609,4
tm446609,9
ts108392,7
ts108392,8
ts108392,0
ts108392,14
tm846166,1
tm846166,2
ts224261,12
tm842829,16
tm842829,5
ts187443,16
ts187443,3
ts187443,5
tm474862,5
tm474862,15
ts86928,0
ts86928,5
ts86928,9
ts86928,13
ts113637,4
ts113637,3
tm449105,5
tm449105,0
tm449105,16
tm449105,3
tm449105,6
tm854786,5
tm854786,4
ts256764,14
ts256764,5
ts256764,1
ts256764,0
ts256764,2
ts256764,8
ts256764,9
ts256764,17
tm850862,4
tm814740,5
tm814740,16
tm814740,2
tm814740,3
ts225539,5
ts225539,13
ts76382,0
ts76382,7
ts76382,16
ts76382,1
ts256134,12
ts256134,11
tm855641,4
tm855641,0
tm855641,6
tm467735,2
tm842817,8
tm842817,5
tm910999,7
tm910999,8
tm910999,1
tm941531,3
tm941531,16
tm941531,0
tm941531,5
tm840242,2
tm838765,13
tm838765,7
tm845117,2
ts228502,2
tm837690,5
tm837690,2
tm845535,4
ts90812,5
tm819016,4
ts237111,2
tm469400,4
tm469400,5
tm980097,2
tm980097,14
tm946718,5
tm435916,10
tm435916,16
tm435916,5
tm435916,11
tm818786,10
tm818786,16
tm818786,5
tm837843,4
tm837843,5
tm948128,4
tm948128,9
ts235689,12
tm451269,2
tm933375,5
tm933375,6
tm851912,5
tm851912,0
tm851912,17
ts251072,5
tm473601,16
tm853910,4
tm834715,5
tm834715,16
tm451078,1
tm451078,0
tm451078,7
tm451078,8
ts87221,2
ts87221,5
ts237556,2
ts257243,11
ts257243,12
tm429172,16
tm429172,5
tm429172,0
tm429172,17
tm429172,3
tm429172,6
ts222933,3
ts222933,4
ts222933,5
ts222933,16
tm428558,5
tm428558,15
ts218307,12
tm925486,0
tm925486,14
tm925486,16
tm925486,2
tm925486,8
ts270742,4
tm144835,4
ts92405,3
ts92405,5
ts92405,16
ts92405,2
ts235979,5
ts235979,3
ts235979,16
ts231260,14
ts231260,16
ts231260,5
ts222599,12
tm854876,13
tm854876,2
tm854876,5
tm854876,6
tm450698,5
tm450698,3
tm450698,6
tm881891,2
tm854669,2
tm464509,5
tm679284,2
tm679284,5
tm679284,8
tm679284,13
ts88552,5
ts88552,2
ts88552,7
ts88552,13
tm896246,2
tm463038,2
tm463038,6
tm966690,5
tm966690,10
tm966690,16
ts238316,12
ts222942,4
ts222942,3
ts251061,5
ts251061,14
ts251061,1
ts251061,8
ts251061,9
ts251061,13
ts251061,0
tm946795,5
tm946795,16
tm472766,9
tm472766,5
tm857187,2
tm477838,2
tm477838,13
tm477838,14
ts236388,12
ts216474,3
ts216474,16
ts216474,5
ts90902,5
ts90902,13
tm944631,3
tm944631,4
ts236859,
tm983091,4
tm457935,2
tm457935,13
ts252661,3
ts252661,4
tm854749,5
tm854749,6
tm929614,11
tm929614,4
ts218802,4
ts218802,15
ts218802,12
ts221041,5
ts221041,8
ts221041,13
tm451548,2
tm451548,0
ts250872,12
ts238242,3
ts238242,5
ts238242,16
tm834664,2
ts251272,12
ts222380,5
ts222380,0
ts222380,3
ts222380,16
tm833555,2
ts105601,2
ts105601,7
ts105601,8
ts105601,14
ts105601,1
ts105601,0
tm1131045,0
tm1131045,3
ts215178,5
tm467116,4
ts89361,14
ts89361,1
ts89361,0
ts89361,8
tm454861,9
tm454861,17
tm454861,4
ts88283,3
ts88283,14
ts88283,5
ts88283,0
ts88283,8
tm850822,2
tm850822,5
tm982100,11
tm982100,4
ts223062,16
ts223062,5
ts214861,2
ts214861,10
ts214861,12
ts214861,14
tm485801,2
tm485801,6
ts215718,3
tm841410,4
tm836674,7
tm836674,2
tm836674,8
tm836674,15
tm836674,0
tm849407,2
tm849407,13
tm844250,2
tm844250,5
tm844250,0
tm844250,13
tm852662,5
tm925186,0
tm925186,3
tm925186,5
ts88608,4
ts88608,15
tm470836,4
tm470836,11
tm455161,13
tm455161,17
tm455161,0
tm455161,5
tm455161,9
tm458418,5
tm458418,13
ts87471,0
ts87471,14
ts87471,1
ts87471,5
tm465724,14
tm465724,5
tm465724,0
tm465724,3
tm465724,16
tm866495,5
tm866495,13
tm866495,8
tm461159,2
tm461159,7
tm461159,11
tm461159,1
tm957903,4
ts270465,4
ts270465,3
ts270465,9
tm837042,4
tm837042,11
tm847623,0
ts222835,5
tm420826,3
tm420826,16
tm420826,5
ts270439,12
tm962741,5
tm962741,4
tm1005937,16
tm827508,5
tm908529,5
tm908529,13
tm908529,4
tm908529,2
tm835445,2
ts253722,12
ts253722,11
tm918043,3
tm918043,16
tm918043,5
ts237014,5
tm451512,16
tm451512,0
tm451512,5
tm856593,2
ts237239,
tm458328,16
tm458328,5
tm458328,3
tm468200,5
ts104485,5
ts104485,0
ts104485,16
tm816432,16
tm816432,5
ts104507,5
tm467848,0
tm467848,8
tm467848,1
tm467848,7
tm467848,13
tm943808,4
tm943808,15
tm893510,5
tm893510,11
tm893510,4
ts256784,
tm845942,2
tm845942,7
tm361998,16
tm361998,0
tm361998,5
tm361998,17
tm361998,14
tm361998,6
ts88151,3
ts88151,5
ts88151,16
tm838705,5
tm838705,2
tm838705,7
tm838705,13
tm844662,2
tm444247,4
tm446608,4
tm850176,2
ts106015,1
ts106015,0
ts106015,15
tm471878,5
tm471878,17
tm957567,2
tm462778,2
tm882887,4
tm466832,2
tm466832,8
tm466832,0
tm466832,7
tm466832,1
ts86978,14
ts86978,0
ts86978,1
ts86978,2
ts86978,5
ts86978,8
ts86978,16
ts78324,2
ts78324,7
ts78324,1
tm439365,2
tm439365,5
tm439365,3
tm828317,5
tm828317,4
ts103360,8
ts103360,16
ts103360,0
ts103360,5
ts103360,14
ts103360,17
ts268099,0
ts268099,1
tm675154,0
tm675154,5
tm675154,13
tm675154,7
ts224794,14
ts268997,14
tm933447,2
ts101874,3
ts101874,5
ts101874,16
ts101874,14
tm833361,1
tm833361,7
tm413558,1
tm413558,5
tm413558,9
tm413558,17
tm413558,6
ts214579,8
ts214579,14
ts214579,1
ts214579,2
ts214579,7
ts235862,5
tm849599,16
ts81646,16
ts81646,5
ts81646,8
ts81646,10
tm548602,2
tm461427,13
tm461427,2
tm461427,5
tm817087,5
tm817087,9
tm817087,4
tm918960,1
tm918960,2
tm918960,7
tm918960,14
ts187070,7
tm355783,10
tm355783,16
tm355783,5
tm958984,16
tm819950,11
tm930246,5
tm376903,5
tm376903,2
tm496588,5
tm822272,5
tm822272,13
tm912415,2
tm425748,13
tm425748,2
tm472344,5
tm472344,6
ts220248,12
ts252141,2
ts252141,7
ts252141,1
tm827142,2
ts111206,0
ts111206,2
ts111206,3
ts111206,5
ts111206,7
ts111206,1
ts104483,16
ts104483,10
ts104483,5
ts236182,2
ts236182,5
ts89336,1
ts89336,2
ts89336,7
ts89336,8
tm918373,2
tm918373,0
tm918373,7
tm931701,5
tm931701,3
ts88166,12
tm851499,2
tm946927,4
tm946927,7
tm494847,2
tm494847,5
tm494847,13
tm494847,16
tm494847,3
tm494847,6
tm813938,2
ts89251,5
tm471288,5
tm471288,2
tm856945,1
tm856945,7
tm856945,0
tm937044,11
tm937044,4
ts223110,12
tm460829,1
tm460829,14
tm460829,7
tm460829,5
tm460829,8
tm452440,2
tm452440,11
tm452440,13
tm452440,7
tm878333,8
tm878333,1
tm878333,0
tm878333,7
tm878333,14
ts88312,5
ts88312,11
tm866782,2
tm866782,5
tm866782,13
tm851862,2
tm468811,5
tm912327,1
tm912327,7
tm912327,2
tm483420,11
tm483420,4
tm483420,9
ts189314,2
ts189314,12
tm960414,13
tm960414,2
tm960414,5
ts185885,9
ts185885,16
ts185885,5
ts214463,5
tm492043,2
tm492043,13
tm492043,5
ts86927,5
ts86927,2
ts86927,13
tm831934,3
tm831934,16
tm831934,2
tm831934,5
tm972660,16
tm977782,4
tm977782,11
tm992712,4
tm912399,4
tm840152,5
tm840152,16
tm435836,5
ts225328,16
ts225328,5
tm812783,2
tm846354,5
tm846354,13
tm846354,2
ts218367,5
ts218367,13
tm434830,5
tm434830,15
tm540277,4
tm540277,11
ts277126,3
ts277126,5
ts277126,16
tm981770,2
tm981770,5
ts214462,5
ts214462,9
tm405637,10
tm405637,16
ts88133,5
ts88133,2
ts88133,13
tm368725,2
tm368725,13
tm368725,6
tm895839,2
tm895839,13
tm895839,5
tm884581,13
tm884581,2
tm884581,11
ts89583,2
ts89583,1
ts113506,4
ts113506,5
ts113506,9
ts113506,13
ts113506,17
tm283581,2
tm283581,16
tm283581,5
tm283581,3
tm283581,0
ts105608,3
ts105608,5
ts105608,16
ts90696,5
tm918026,2
tm897732,7
tm897732,1
tm897732,0
tm327926,4
tm897418,5
tm897418,9
tm822271,2
tm822271,5
ts256853,0
ts256853,8
ts219049,14
ts219049,16
ts223098,2
tm458553,2
tm458553,5
tm822596,11
tm822596,13
tm822596,5
tm822596,6
tm454156,2
tm454156,13
tm454156,6
tm450262,4
tm450262,6
ts227412,1
ts227412,2
ts227412,7
ts220983,5
ts220983,0
ts221472,2
ts89958,0
ts89958,5
ts89958,8
ts89958,9
ts89958,13
tm475815,13
tm475815,2
tm475815,5
tm475815,15
tm475254,5
tm826473,5
tm845616,2
tm844201,1
tm844201,7
tm844201,8
tm977478,2
tm449195,5
tm449195,9
tm833382,5
tm932201,4
ts250803,12
tm890479,4
tm369389,4
tm369389,9
tm369389,6
tm818588,2
tm818588,13
tm818588,15
tm431349,5
tm474695,4
tm474695,6
tm448767,4
tm979689,1
ts222049,9
ts222049,4
ts222049,3
ts222606,5
ts222606,2
ts222606,0
ts89347,4
tm849102,13
tm849102,2
tm454431,2
tm454431,5
ts214280,0
ts214280,3
tm518467,8
tm518467,1
tm518467,2
tm518467,7
tm518467,0
tm518467,6
tm455636,2
tm455636,5
tm455636,11
tm455636,9
ts222803,4
ts222803,2
ts222803,5
ts222803,15
ts84129,2
ts84129,7
ts84129,5
tm464557,2
tm464557,13
tm469025,2
tm937265,2
tm937265,13
ts114080,5
ts114080,13
ts114080,14
ts114080,16
ts114080,2
tm864480,2
tm864480,0
tm864480,3
tm864480,5
tm864480,16
tm848663,10
tm925785,0
tm925785,16
tm925785,10
ts225647,5
tm1015303,5
tm844978,4
tm935388,5
tm935388,13
tm935388,2
tm838022,5
ts86744,5
ts86744,13
ts222512,12
tm454824,5
tm454824,7
tm454824,9
tm454824,13
tm349800,5
tm349800,2
tm349800,8
tm832903,2
tm832903,5
tm832903,13
tm926528,2
tm926528,5
tm926528,3
tm926528,16
tm926528,0
tm460815,13
tm460815,5
tm460815,2
tm431810,4
tm469966,5
tm469966,2
tm469966,3
tm414341,5
tm414341,16
tm414341,9
tm814734,3
tm814734,16
ts93482,1
ts93482,2
ts93482,7
ts93482,10
ts93482,14
tm857397,4
tm857397,15
ts251783,
ts266898,12
tm812998,5
ts89832,14
ts89832,3
ts89832,8
ts89832,13
ts89832,2
ts90413,1
tm843938,5
tm843938,6
tm430106,4
ts101503,2
tm882875,14
ts253549,7
ts253549,4
tm1013697,10
tm1013697,16
tm1013697,8
tm464284,0
tm816038,5
tm816038,7
tm816038,1
tm499724,16
tm499724,5
tm674099,5
tm674099,2
tm420455,2
tm420455,14
tm420455,0
tm897170,16
tm897170,10
tm897170,5
ts267956,16
ts267956,5
tm495609,5
tm495609,16
tm495609,10
tm495609,14
tm857051,3
tm857051,16
tm475252,2
tm475252,5
ts102933,5
ts102933,15
ts112667,1
ts112667,2
ts112667,7
ts88699,5
ts88699,7
tm678851,3
tm678851,5
tm678851,16
tm935993,5
tm935993,2
tm677746,1
tm677746,5
tm677746,13
tm459329,5
tm854682,5
tm842976,11
tm842976,7
tm860965,2
tm465427,0
tm465427,3
tm465427,5
tm465427,16
tm462551,2
tm462551,6
tm972010,10
tm972010,16
tm945831,7
tm945831,1
ts221174,1
ts221174,7
tm847212,16
tm847212,0
tm435327,5
tm373452,5
tm373452,2
tm373452,13
tm373452,16
tm474405,5
tm474405,13
tm1080109,2
tm814652,5
tm835414,5
tm835414,1
ts218277,16
ts218277,3
ts218277,5
ts218277,15
tm412937,5
tm412937,0
tm412937,16
tm412937,15
tm412937,6
tm848444,1
tm848444,2
tm848444,0
tm848444,5
tm454338,5
tm454338,13
tm941382,1
tm941382,2
tm941382,5
tm941382,7
tm941382,8
tm941382,14
tm817542,4
tm817542,2
tm817542,11
tm973704,16
tm973704,10
tm979073,5
tm1026231,11
tm470687,
tm447755,5
tm447755,2
tm447755,7
tm456894,13
tm475836,2
tm925218,0
tm925218,8
tm925218,16
tm925218,5
tm925218,14
tm836501,2
tm836501,1
tm828318,5
tm828318,2
ts314648,4
tm471802,5
tm471802,2
tm471802,15
tm670553,5
tm670553,13
ts90511,3
tm234980,13
tm234980,2
tm234980,0
tm234980,8
ts189629,16
ts189629,4
ts189629,3
ts189629,9
ts222634,2
ts222634,8
ts222634,5
tm859143,5
tm859143,0
tm859143,15
tm859143,16
ts90995,4
ts90995,9
tm954303,2
tm954303,6
tm462037,2
tm462037,5
tm462037,7
tm462037,15
ts241460,5
ts241460,16
ts268890,5
ts268890,13
tm917822,0
tm917822,5
tm943771,1
tm943771,7
tm943771,2
tm943771,5
tm927926,5
tm927926,7
tm927926,2
ts237071,5
ts237071,3
ts237071,10
ts237071,16
tm915354,5
tm675214,2
tm675214,5
tm893680,2
tm467955,2
ts269283,2
ts269283,5
tm897794,2
tm897794,0
ts252122,10
ts252122,16
tm816983,16
tm816983,8
tm845850,5
tm845850,2
tm845850,13
tm453850,0
tm453850,16
tm453850,3
tm453850,5
tm453850,14
ts221363,5
ts221363,3
tm845607,1
tm845607,2
tm845607,5
tm845607,7
tm845607,0
ts89331,5
ts89331,13
tm816593,2
tm819841,2
